572, 54.717928, 12.666995, 56.0
573, 54.718288, 12.667875, 56.0
574, 54.718597, 12.66863, 56.0
575, 54.71891, 12.669383, 56.0
576, 54.719172, 12.670005, 55.0
577, 54.719537, 12.670878, 55.0
578, 54.7198, 12.671503, 55.0
579, 54.720168, 12.672372, 55.0
580, 54.72043, 12.672997, 55.0
581, 54.720743, 12.673745, 55.0
582, 54.721108, 12.674615, 55.0
583, 54.721425, 12.675365, 55.0
584, 54.721738, 12.676117, 55.0
585, 54.721998, 12.676743, 56.0
586, 54.72231, 12.677495, 56.0
587, 54.722925, 12.679013, 56.0
588, 54.723528, 12.680542, 57.0
589, 54.723828, 12.681307, 57.0
590, 54.724178, 12.682193, 57.0
591, 54.72448, 12.682952, 57.0
592, 54.724787, 12.683703, 56.0
593, 54.725092, 12.68445, 56.0
594, 54.72535, 12.68507, 55.0
595, 54.725712, 12.685937, 55.0
596, 54.726022, 12.686672, 55.0
597, 54.726337, 12.687407, 54.0
598, 54.726598, 12.68802, 54.0
599, 54.72691, 12.688758, 55.0
600, 54.727272, 12.68962, 55.0
601, 54.72758, 12.69036, 55.0
602, 54.727837, 12.690977, 55.0
603, 54.728192, 12.691848, 56.0
604, 54.728442, 12.692473, 56.0
605, 54.728788, 12.693355, 57.0
606, 54.729085, 12.694113, 57.0
607, 54.729378, 12.694872, 57.0
608, 54.729625, 12.6955, 57.0
609, 54.72997, 12.696385, 56.0
610, 54.730268, 12.69714, 56.0
611, 54.730567, 12.6979, 57.0
612, 54.731145, 12.699437, 58.0
613, 54.73138, 12.700085, 59.0
614, 54.731963, 12.701792, 62.0
615, 54.73221, 12.702595, 63.0
616, 54.73241, 12.703272, 65.0
617, 54.732675, 12.704223, 66.0
618, 54.73289, 12.705048, 67.0
619, 54.733095, 12.705878, 69.0
620, 54.733258, 12.706572, 70.0
621, 54.733468, 12.707553, 71.0
622, 54.733613, 12.708258, 72.0
623, 54.733805, 12.709248, 73.0
624, 54.733963, 12.7101, 74.0
